Customer_ID,Recency_Days,Frequency_LT,Monetary_Val_USD,Tenure_Days,CSAT,Will_Churn_90D
27636,183,7,856.78,2664,5,0
27637,65,12,1826.14,2846,5,1
27638,1,8,234.06,168,5,0
27639,27,9,875.56,3286,5,1
27640,44,10,1116.14,991,3,1
27641,42,11,1852.64,734,5,0
27642,56,7,941.32,3079,5,0
27643,194,8,1225.58,1398,1,1
27644,130,13,1580.06,3308,3,0
27645,7,12,1462.74,2957,1,0
27646,19,8,900.77,2733,5,1
27647,108,8,860.62,2349,1,1
27648,105,8,395.93,1469,4,0
27649,20,2,227.1,2442,1,0
27650,79,13,1952.24,591,1,0
27651,67,12,1137.25,873,4,1
27652,39,13,1168.72,3262,2,0
27653,14,6,1027.01,1279,3,0
27654,132,9,1387.94,94,2,1
27655,68,16,2273.54,555,4,0
27656,12,10,585.17,1397,5,0
27657,74,10,1517.96,3499,4,0
27658,82,13,978.21,1014,4,0
27659,131,14,1025.09,1043,3,1
27660,16,9,1181.4,2008,1,1
27661,270,19,2237.41,393,4,1
27662,10,11,1332.02,2988,5,1
27663,56,11,1205.48,2290,1,0
27664,65,10,1471.67,1112,4,0
27665,33,10,970.49,70,3,1
27666,39,3,233.51,3043,4,0
27667,133,13,1086.31,313,1,0
27668,63,11,1868.62,864,1,1
27669,42,9,964.99,1085,5,0
27670,9,14,2185.03,2357,2,0
27671,1,9,925.18,194,4,1
27672,9,8,703.65,2214,3,0
27673,188,16,2254.63,212,5,1
27674,87,9,1360.17,3243,2,1
27675,205,7,657.83,2914,1,1
27676,3,12,1926.43,2619,5,1
27677,69,15,1975.6,1675,1,1
27678,3,11,1108.84,3610,1,0
27679,92,9,1118.93,3337,4,0
27680,29,5,441.62,3497,1,1
27681,7,14,1216.78,2901,1,0
27682,51,23,4206.3,86,3,0
27683,20,17,3112.08,934,5,0
27684,65,9,1342.64,331,2,0
27685,65,18,2205.47,1498,5,0
27686,74,8,906.93,3274,1,0
27687,294,8,1115.43,974,5,0
27688,30,13,1490.05,643,3,0
27689,38,19,2022.91,811,2,1
27690,98,10,687.58,2878,1,0
27691,52,12,1533.51,863,2,1
27692,3,13,1787.35,701,2,0
27693,112,13,1077.06,1411,2,1
27694,4,7,951.61,2937,2,1
27695,12,10,2033.36,845,2,1
27696,7,12,1421.78,1394,2,0
27697,5,9,705.12,811,5,1
27698,2,12,1534.13,3486,5,0
27699,4,16,2110.63,2514,3,0
27700,36,8,1118.61,952,5,1
27701,18,15,1629.36,3121,2,0
27702,9,10,1150.64,1088,5,0
27703,65,15,1171.16,2425,4,1
27704,16,15,2052.39,3497,2,0
27705,2,16,1217.71,1704,1,0
27706,33,10,1755.56,2288,4,0
27707,23,10,1191.87,269,5,0
27708,24,11,1896.77,578,1,1
27709,36,10,1371.94,420,5,1
27710,67,10,2173.76,2900,4,0
27711,58,14,267.08,286,1,0
27712,167,17,550.96,1268,2,1
27713,44,10,1700.78,1907,5,0
27714,39,12,975.59,1063,2,0
27715,15,7,992.95,1566,3,1
27716,85,11,1463.48,3166,3,0
27717,10,10,1510.22,1560,2,0
27718,41,10,1021.52,2458,3,1
27719,33,9,1009.39,3055,1,1
27720,65,12,1549.35,3380,1,0
27721,150,11,1521.34,702,3,0
27722,176,10,1193.2,3290,1,0
27723,12,14,910.5,1839,5,0
27724,19,7,830.56,3513,2,0
27725,101,19,2405.74,225,3,0
27726,44,15,3113.42,1972,5,1
27727,37,19,1613.83,711,4,0
27728,75,12,2288.72,143,5,0
27729,56,9,1437.96,481,4,0
27730,212,12,1513.26,3159,2,1
27731,53,16,3029.37,1460,4,0
27732,38,11,1321.79,1978,3,1
27733,47,8,10.0,1413,2,0
27734,100,17,1970.58,2542,5,0
27735,57,6,909.73,2485,5,0
27736,63,9,1213.11,2616,4,0
27737,214,10,948.87,160,1,1
27738,58,15,1093.83,3316,4,0
27739,29,15,2584.07,1979,1,0
27740,71,9,439.09,1527,2,1
27741,65,16,1866.7,3280,4,0
27742,1,15,2054.35,923,4,0
27743,38,13,1114.64,1317,2,0
27744,82,8,1153.81,1646,2,0
27745,42,10,1524.31,2737,2,1
27746,91,14,1490.74,3194,4,1
27747,36,7,1145.53,2882,3,0
27748,246,14,2086.63,2466,4,0
27749,21,9,1391.06,2132,2,0
27750,6,9,1678.08,1847,2,0
27751,34,10,741.87,176,2,0
27752,47,6,215.6,3620,4,0
27753,26,12,2136.49,1838,5,0
27754,17,13,1471.08,3364,2,0
27755,67,14,1552.22,2826,1,0
27756,29,9,1108.02,3146,1,0
27757,60,8,446.4,3001,5,0
27758,91,10,942.53,2969,5,1
27759,86,15,1305.78,2368,2,1
27760,29,8,722.04,844,3,0
27761,51,6,454.15,3511,4,1
27762,36,11,1316.24,3584,5,0
27763,123,11,1115.66,1735,4,0
27764,127,8,1643.09,2937,5,0
27765,26,8,1002.71,3384,2,1
27766,6,14,1909.32,187,5,0
27767,12,15,1617.83,304,4,0
27768,28,12,1554.96,1351,4,0
27769,50,15,2558.94,2400,1,0
27770,65,12,1665.27,607,3,0
27771,25,8,924.73,920,5,0
27772,67,13,875.84,2964,5,0
27773,167,7,998.41,3209,3,0
27774,64,14,1082.25,3454,1,0
27775,11,14,1084.83,1743,2,0
27776,53,16,847.09,3516,4,0
27777,47,9,883.38,2600,1,0
27778,123,13,3376.23,3391,1,0
27779,26,10,1478.38,1025,4,0
27780,33,6,430.06,644,2,0
27781,55,11,1768.75,1310,4,0
27782,45,11,1045.77,1148,5,1
27783,77,12,943.08,1412,1,0
27784,3,10,1076.63,396,1,1
27785,50,7,793.94,2442,4,1
27786,8,10,1285.96,1623,3,0
27787,23,8,1178.67,1881,5,0
27788,66,11,931.33,793,4,0
27789,11,11,1342.48,1453,4,0
27790,23,13,1255.78,2697,3,0
27791,73,10,622.22,2167,2,0
27792,64,11,1244.09,2965,4,1
27793,6,14,872.36,1719,1,0
27794,52,15,2195.06,2946,2,0
27795,10,9,534.9,3347,5,0
27796,18,14,1230.5,3132,3,0
27797,37,13,1262.54,908,5,0
27798,7,8,1097.62,1930,4,0
27799,304,10,1449.37,3362,4,1
27800,11,11,1496.47,60,4,0
27801,92,12,926.33,2270,2,0
27802,107,7,663.35,2921,2,1
27803,312,12,844.87,2344,4,0
27804,34,10,1175.73,1729,2,1
27805,125,12,2269.76,948,1,1
27806,190,17,1766.58,2381,3,1
27807,12,9,710.93,713,1,1
27808,40,20,2555.5,1061,2,0
27809,4,14,1665.4,1884,5,0
27810,59,14,2068.55,1359,2,0
27811,53,6,687.04,2574,4,1
27812,14,8,1011.13,1632,3,0
27813,96,12,1726.74,71,3,1
27814,3,13,1521.73,1540,5,1
27815,99,8,1362.79,286,4,0
27816,2,10,1155.8,3259,5,0
27817,65,14,2028.75,2087,2,0
27818,5,9,1344.77,1526,4,0
27819,18,13,1152.55,2405,2,1
27820,77,11,1538.79,919,4,0
27821,20,10,832.66,3337,4,1
27822,43,13,1049.98,1937,5,0
27823,149,9,1714.38,2085,3,0
27824,4,11,1893.98,120,1,0
27825,100,12,1345.83,3140,5,0
27826,5,12,2053.34,1857,3,0
27827,9,15,2624.93,2347,4,0
27828,8,11,266.94,76,3,0
27829,308,10,1566.37,749,2,0
27830,12,7,586.36,409,5,0
27831,137,12,1855.25,280,1,1
27832,283,9,1378.51,3081,2,1
27833,30,12,1259.33,969,5,0
27834,60,13,2266.08,3302,1,0
27835,91,9,1714.22,86,5,0
27836,30,10,1466.77,3165,5,0
27837,11,12,1505.46,3371,5,0
27838,35,11,1485.77,1648,5,1
27839,89,14,1062.11,1378,5,0
27840,92,17,2187.85,1620,3,0
27841,16,7,937.37,1943,2,0
27842,12,14,1912.36,315,3,0
27843,152,13,1654.13,1338,1,0
27844,3,8,779.3,536,2,0
27845,80,6,610.9,3339,4,0
27846,3,10,884.27,958,5,1
27847,110,6,337.06,1052,5,1
27848,142,11,914.7,3194,3,0
27849,22,12,547.68,148,4,0
27850,5,12,1519.45,1709,5,0
27851,40,10,870.13,1938,2,1
27852,22,17,996.74,3273,1,0
27853,33,8,851.17,2823,4,0
27854,66,12,2213.2,1694,4,1
27855,15,13,1201.0,1990,1,0
27856,27,10,1009.79,2111,1,1
27857,92,11,1955.87,2296,1,1
27858,62,10,1523.96,3525,1,0
27859,24,7,1097.89,537,5,0
27860,66,13,1529.79,2062,1,1
27861,87,11,1132.66,1297,5,0
27862,54,10,1128.15,538,5,0
27863,17,13,1638.36,1289,1,0
27864,1,14,1794.43,1816,3,0
27865,98,12,784.19,2362,5,1
27866,104,13,1280.25,1312,1,0
27867,72,16,1909.08,939,5,0
27868,5,8,807.11,1407,4,0
27869,53,9,865.69,1678,2,0
27870,104,7,1320.23,485,3,0
27871,30,9,1853.16,2540,4,0
27872,14,7,1403.48,867,1,0
27873,54,9,990.41,3366,1,0
27874,106,12,1262.55,1643,4,1
27875,4,10,853.78,2816,3,0
27876,55,16,2135.65,2102,1,0
27877,62,13,1372.87,252,4,0
27878,56,12,1877.83,2577,5,0
27879,63,9,831.39,133,4,0
27880,60,11,1279.77,77,1,0
27881,9,15,2554.67,129,4,0
27882,17,5,428.83,171,4,1
27883,58,11,1071.66,1001,4,0
27884,2,9,618.54,3449,1,1
27885,61,13,1132.26,1010,2,0
27886,66,9,1362.0,2883,4,0
27887,17,10,1052.58,2055,5,0
27888,55,9,1401.84,2961,4,1
27889,46,15,1482.45,880,5,0
27890,19,14,2399.18,2601,1,1
27891,38,13,705.74,663,5,0
27892,145,9,1297.38,2246,3,1
27893,34,9,1148.78,1189,5,1
27894,60,8,866.5,1732,5,0
27895,3,9,493.42,3226,5,0
27896,5,7,700.32,1325,3,0
27897,6,15,1734.57,3514,4,0
27898,91,11,1544.09,996,5,0
27899,26,15,2067.47,1957,1,0
27900,16,6,533.07,2546,1,0
27901,83,12,1468.6,605,4,0
27902,12,9,886.5,581,4,0
27903,17,16,1633.82,2430,4,0
27904,34,7,648.54,2775,2,1
27905,25,11,1572.67,1995,2,1
27906,53,19,2635.33,1636,4,1
27907,25,7,757.57,1814,5,0
27908,30,11,612.34,2532,4,1
27909,120,14,2483.63,2850,4,0
27910,130,9,1368.53,3254,5,1
27911,106,12,1539.29,1658,5,0
27912,121,12,1994.69,419,2,0
27913,51,12,1203.27,2555,3,0
27914,63,12,845.97,470,2,1
27915,49,4,682.8,318,3,1
27916,93,8,1001.09,3157,3,0
27917,49,9,1266.94,3353,5,0
27918,8,6,996.09,2571,2,0
27919,100,11,1693.49,3361,2,0
27920,86,10,481.97,1723,5,0
27921,103,10,310.59,277,1,0
27922,13,13,861.55,2455,2,0
27923,20,10,1776.42,81,2,1
27924,22,12,486.0,167,1,0
27925,43,12,1502.01,3251,1,1
27926,9,11,1369.38,509,1,0
27927,30,7,912.47,96,3,0
27928,13,15,3446.64,1412,2,0
27929,19,8,683.87,3563,5,0
27930,74,15,2143.24,29,5,0
27931,116,7,285.56,383,5,0
27932,2,11,1808.87,1548,1,0
27933,51,10,1778.32,2104,3,0
27934,3,15,1861.23,1833,3,1
27935,6,12,1853.3,493,1,0
27936,74,12,1501.1,1577,1,0
27937,80,8,1109.14,1426,1,0
27938,101,8,948.65,1415,3,1
27939,39,4,452.04,3052,5,1
27940,118,13,2333.49,3025,2,0
27941,11,11,891.89,431,5,0
27942,18,15,988.9,1533,5,0
27943,9,11,642.49,3313,4,0
27944,96,8,931.63,797,3,0
27945,16,13,894.93,1342,2,0
27946,11,6,1062.74,3230,4,0
27947,59,8,806.88,1993,1,0
27948,5,14,1723.24,3083,3,0
27949,3,8,984.0,767,5,1
27950,7,6,437.95,3443,2,1
27951,1,9,1163.69,721,5,0
27952,72,10,2018.08,283,3,0
27953,50,11,971.95,2906,2,1
27954,15,8,1359.02,50,4,0
27955,16,12,745.57,1609,5,0
27956,100,8,1253.71,1695,1,1
27957,42,7,1215.13,3109,2,1
27958,72,5,346.03,1940,1,1
27959,37,13,1753.78,3353,4,0
27960,17,8,453.08,29,1,1
27961,212,12,1349.63,2676,2,1
27962,51,12,877.89,1618,5,1
27963,9,10,1455.18,2941,4,0
27964,32,6,789.83,198,4,1
27965,24,13,1521.36,3309,3,0
27966,15,12,1070.1,304,4,0
27967,163,8,624.21,1748,5,0
27968,128,10,604.58,656,2,0
27969,14,12,1531.53,1975,4,0
27970,27,11,1410.82,1674,1,0
27971,87,8,954.41,892,1,1
27972,15,12,1651.81,3133,5,0
27973,54,18,2895.15,1610,1,0
27974,73,17,1316.78,452,3,0
27975,64,12,1621.28,687,4,1
27976,74,9,1445.09,3012,2,1
27977,74,7,1142.28,2444,4,1
27978,201,12,647.76,11,2,1
27979,26,15,2291.79,2552,4,0
27980,127,14,2137.8,1680,1,1
27981,2,10,1244.83,3062,3,0
27982,21,7,707.44,975,3,0
27983,3,6,483.1,2636,1,0
27984,64,10,1145.59,3308,2,0
27985,7,13,2181.5,3296,4,0
27986,113,12,1985.67,27,3,0
27987,63,9,1287.98,998,2,1
27988,2,10,1398.85,3315,4,0
27989,76,14,1983.86,3416,2,1
27990,119,13,648.29,3600,5,0
27991,65,16,1340.99,3514,3,0
27992,2,10,1408.43,1520,3,0
27993,118,6,779.94,1456,4,0
27994,80,13,1797.3,3319,1,1
27995,29,11,1017.23,110,4,0
27996,24,12,1162.05,195,1,1
27997,40,14,1820.81,2446,3,0
27998,122,14,1639.03,9,2,0
27999,18,8,910.96,1694,1,0
28000,7,11,1139.41,1166,5,0
28001,120,5,643.2,3448,5,1
28002,2,17,2185.25,3261,2,0
28003,146,12,2347.49,3475,3,0
28004,22,9,1536.05,2028,2,0
28005,43,9,1285.37,2267,2,0
28006,9,9,1214.79,1510,3,0
28007,140,8,586.59,2443,4,1
28008,84,12,709.47,2907,1,1
28009,155,15,1382.3,2826,1,1
28010,69,13,2050.99,2523,4,1
28011,13,8,1257.42,3465,3,0
28012,23,9,1427.73,441,1,0
28013,41,6,762.4,2694,5,1
28014,57,8,1104.02,2804,1,1
28015,157,10,1048.62,2552,2,0
28016,30,14,1640.56,1046,2,0
28017,73,7,450.32,829,3,0
28018,195,13,1715.04,3405,1,0
28019,10,12,1397.97,2105,5,1
28020,120,12,1354.66,1306,5,1
28021,33,12,1101.33,3494,2,1
28022,80,9,1596.4,1372,1,0
28023,21,18,1929.19,3133,4,0
28024,25,9,733.13,3549,5,0
28025,2,10,955.43,1237,1,1
28026,214,7,762.38,919,3,1
28027,101,10,812.94,642,1,1
28028,6,10,1717.52,2968,4,0
28029,458,7,517.44,3006,5,1
28030,56,20,1644.96,1868,3,1
28031,116,15,2064.76,178,5,0
28032,5,8,675.21,2321,3,1
28033,30,10,1459.2,3363,4,0
28034,67,13,916.37,3640,3,0
28035,7,16,2372.76,112,3,0
28036,41,11,1987.02,2688,3,0
28037,36,14,1872.46,36,2,0
28038,15,8,841.46,562,4,1
28039,22,15,1571.2,3488,3,0
28040,205,13,2248.58,463,4,1
28041,21,15,2371.16,3162,5,0
28042,15,14,1785.55,2982,3,0
28043,47,16,748.58,2502,2,1
28044,67,13,424.01,7,3,0
28045,78,13,2582.88,853,2,0
28046,85,8,976.25,1618,5,0
28047,3,8,729.95,2608,4,0
28048,31,6,571.26,62,4,1
28049,90,14,2043.19,1390,5,0
28050,142,13,1212.22,660,4,0
28051,56,10,1924.1,63,3,0
28052,4,10,1336.51,2897,3,0
28053,31,15,2282.9,2810,2,0
28054,5,8,668.74,394,5,0
28055,83,10,1274.05,3165,3,0
28056,4,15,1028.88,1099,3,0
28057,13,16,2153.15,3070,5,1
28058,33,8,765.54,3530,1,0
28059,38,9,1457.08,2512,3,1
28060,32,15,1485.78,2769,2,0
28061,38,12,1122.31,2280,4,0
28062,75,9,929.94,1264,2,0
28063,28,8,307.86,3124,3,0
28064,48,10,1855.96,3050,5,0
28065,22,5,447.2,3100,4,0
28066,27,5,515.68,2852,1,0
28067,58,9,1123.75,722,4,0
28068,41,10,1917.23,301,3,0
28069,78,9,593.97,2017,2,0
28070,50,15,2453.69,2816,4,0
28071,98,13,1404.62,1880,2,1
28072,36,8,1602.77,1112,1,1
28073,41,8,1337.06,1892,5,0
28074,67,8,1113.6,2148,2,0
28075,16,13,1005.65,3228,5,1
28076,30,3,391.26,2507,4,0
28077,59,13,1017.57,3083,4,0
28078,2,10,1532.06,2430,4,0
28079,35,14,1542.35,3038,2,0
28080,55,10,1768.3,948,1,0
28081,206,9,875.41,942,1,0
28082,126,11,1560.21,60,3,1
28083,20,9,1175.7,3112,1,0
28084,43,13,2148.49,1553,2,0
28085,4,12,2059.95,370,2,1
28086,17,13,2643.47,1310,3,0
28087,90,12,1806.01,1121,5,1
28088,8,11,1055.59,1508,5,0
28089,18,9,723.24,1612,4,0
28090,173,7,910.49,1162,2,1
28091,105,12,1529.4,73,4,0
28092,92,14,1957.69,2859,5,1
28093,120,14,2432.23,1600,1,1
28094,84,7,749.7,1771,5,0
28095,8,11,682.81,505,3,0
28096,44,9,384.71,2128,1,1
28097,36,9,938.37,326,4,0
28098,23,12,1074.16,816,4,0
28099,108,9,1160.65,343,2,1
28100,38,6,1006.49,3649,2,0
28101,4,10,752.13,1111,3,1
28102,20,8,1120.14,1042,1,0
28103,16,13,1252.46,302,4,0
28104,132,8,1453.05,3089,1,0
28105,63,15,1333.67,2327,3,0
28106,50,11,1024.24,3113,2,0
28107,43,8,1813.3,116,5,0
28108,64,10,1210.75,721,1,1
28109,85,12,1762.94,2210,3,0
28110,49,10,1029.67,625,3,1
28111,168,5,1001.18,637,1,0
28112,226,9,1768.01,332,4,1
28113,323,13,1210.82,2834,3,0
28114,67,7,383.3,994,2,0
28115,162,13,1252.67,1107,3,0
28116,32,8,692.14,2153,4,0
28117,118,8,974.24,3140,2,1
28118,144,9,1256.83,2431,5,1
28119,141,8,991.47,3424,3,1
28120,107,6,941.48,2029,3,0
28121,32,10,1132.99,2326,5,0
28122,11,11,1167.99,2165,2,0
28123,25,6,803.26,2862,3,0
28124,88,14,2078.37,2698,2,0
28125,16,8,1400.92,2311,5,1
28126,40,12,1291.05,2459,4,0
28127,50,8,1486.28,1740,4,0
28128,56,9,776.44,2090,2,1
28129,165,11,1400.3,435,2,0
28130,65,10,878.64,292,3,0
28131,93,15,1369.86,1614,5,1
28132,53,11,1185.13,1581,2,1
28133,108,9,1044.24,3646,1,1
28134,19,11,645.85,2647,1,1
28135,15,13,2783.47,3036,4,0
28136,157,16,1808.62,2286,3,0
28137,71,3,387.36,425,2,1
28138,67,8,585.88,3394,4,0
28139,38,12,2459.7,363,5,0
28140,29,17,2385.78,2339,1,0
28141,49,11,2026.01,2136,3,1
28142,8,10,585.43,2434,4,0
28143,37,6,784.86,3265,4,1
28144,37,9,1044.55,2998,3,1
28145,47,7,425.41,3064,2,0
28146,61,8,518.13,461,5,1
28147,190,11,1094.13,2163,1,0
28148,64,13,3066.33,2923,2,0
28149,130,6,750.49,1599,4,1
28150,49,13,1944.94,1490,4,0
28151,60,14,1874.56,145,2,1
28152,5,10,1009.51,2551,4,1
28153,9,15,1192.81,791,1,0
28154,53,11,987.79,2734,5,0
28155,31,4,521.82,516,3,1
28156,97,14,1504.61,2683,4,0
28157,48,14,1385.03,86,1,0
28158,129,16,1967.9,1549,5,1
28159,216,6,861.76,2858,5,0
28160,10,10,683.15,1239,3,1
28161,31,10,559.85,2971,3,1
28162,66,6,559.9,1406,4,1
28163,22,10,816.05,1207,3,0
28164,19,12,998.54,2593,5,0
28165,101,6,1075.05,1520,2,1
28166,236,11,1612.16,2631,1,0
28167,90,14,2878.0,2607,1,1
28168,45,6,370.23,1210,2,0
28169,36,15,1871.63,2506,2,0
28170,47,12,1146.3,2496,4,1
28171,38,10,1163.61,847,3,1
28172,42,8,873.75,2331,5,1
28173,14,11,1282.32,2289,5,0
28174,141,16,2465.07,1443,3,0
28175,85,11,1611.17,2687,3,0
28176,69,12,1524.79,1769,2,0
28177,180,7,864.05,2153,5,0
28178,21,13,1616.9,2370,4,0
28179,6,12,1231.55,3175,4,0
28180,105,15,2544.2,3330,5,1
28181,387,12,1571.18,215,5,0
28182,52,12,2052.43,917,1,0
28183,4,12,2162.42,536,1,1
28184,91,11,1210.57,2705,4,0
28185,5,12,1169.68,211,5,1
28186,47,11,1077.9,2331,3,0
28187,20,4,776.94,1977,3,1
28188,148,15,1416.08,3518,5,0
28189,37,11,1080.33,3007,2,0
28190,138,9,1168.43,1144,3,1
28191,22,18,2025.2,1925,5,0
28192,30,16,1889.84,1201,3,0
28193,177,14,895.14,739,1,0
28194,14,9,1638.07,796,1,0
28195,52,10,814.84,1899,5,0
28196,30,12,1595.51,93,4,0
28197,90,13,1489.64,1018,5,0
28198,9,14,2836.51,3507,3,0
28199,35,12,1664.28,976,5,0
28200,73,11,1576.28,1605,4,0
28201,32,13,1544.45,1241,3,0
28202,4,8,983.41,1055,3,0
28203,74,13,1711.03,334,2,0
28204,42,12,1600.32,650,2,0
28205,1,12,1545.39,1231,2,0
28206,57,10,948.01,3550,3,1
28207,152,11,1517.81,1800,3,0
28208,8,10,848.88,2865,2,1
28209,54,15,1834.49,3033,3,0
28210,79,14,896.95,2108,5,0
28211,5,9,1262.53,2399,1,1
28212,2,10,725.25,2973,5,0
28213,38,14,2201.61,1897,3,0
28214,94,15,1333.17,3538,2,1
28215,11,9,1312.04,1791,4,1
28216,109,10,1818.38,1644,5,0
28217,65,12,2143.59,3383,5,0
28218,25,10,1168.19,2714,5,0
28219,44,7,853.93,843,4,0
28220,203,5,491.3,2337,5,0
28221,15,9,1101.27,368,1,0
28222,42,11,984.81,1727,2,1
28223,59,18,2678.41,1773,1,0
28224,9,9,857.35,3332,3,1
28225,3,13,2176.35,2701,1,0
28226,1,6,640.36,1456,3,1
28227,24,15,1588.38,314,5,0
28228,5,14,1376.4,625,1,0
28229,98,14,1307.89,2174,4,0
28230,356,14,2057.33,727,5,1
28231,4,9,1659.97,1025,3,0
28232,35,13,1552.49,2387,4,0
28233,2,13,1506.28,1616,5,0
28234,9,10,1155.89,2391,4,0
28235,24,9,1940.65,992,3,1
28236,31,11,658.5,2534,1,1
28237,169,8,1152.05,3393,3,1
28238,31,11,1030.84,2734,4,0
28239,42,8,1431.36,698,1,0
28240,17,7,1180.27,2040,1,0
28241,1,10,1695.68,1014,4,1
28242,138,11,1308.12,2848,4,0
28243,6,10,1142.73,532,2,1
28244,200,9,706.87,966,3,0
28245,9,11,1543.33,1703,2,0
28246,56,10,1015.47,174,5,0
28247,447,10,671.92,2943,2,1
28248,9,12,813.81,337,5,0
28249,34,7,944.77,207,1,0
28250,91,11,457.51,2902,4,1
28251,2,10,1513.0,1594,2,1
28252,71,15,1802.12,108,2,0
28253,6,15,1917.76,962,3,0
28254,17,9,1044.14,1593,4,0
28255,11,6,508.42,3240,5,1
28256,143,16,806.87,3621,2,1
28257,12,8,1446.64,148,3,1
28258,3,7,560.58,241,1,1
28259,54,12,1579.11,414,1,0
28260,26,9,326.86,3346,1,0
28261,32,14,1759.12,244,1,0
28262,8,13,1435.32,2907,4,1
28263,83,14,2586.85,1173,5,0
28264,56,11,946.67,1423,5,0
28265,28,12,1789.88,2202,1,0
28266,12,10,1683.69,2562,2,0
28267,55,9,672.29,2152,1,0
28268,91,14,872.46,625,2,1
28269,23,18,3372.17,1044,5,0
28270,2,14,1693.78,1264,1,0
28271,15,9,1040.46,2606,4,1
28272,69,7,1185.2,3343,2,0
28273,272,7,1002.36,603,5,0
28274,1,15,2300.72,1967,4,0
28275,22,10,1430.8,3057,5,0
28276,4,6,597.81,2856,2,1
28277,23,7,1129.05,2938,1,1
28278,32,11,1547.27,3183,4,0
28279,153,11,1227.53,3633,2,0
28280,6,9,925.36,32,2,0
28281,91,10,1110.05,466,1,0
28282,31,11,1764.36,3147,3,0
28283,101,11,1344.05,2153,2,0
28284,44,11,1405.94,2042,1,0
28285,3,11,1158.85,1296,2,0
28286,176,14,1562.57,1330,2,1
28287,6,13,1809.31,763,4,0
28288,55,10,1718.9,3191,5,0
28289,127,11,1645.86,2483,1,0
28290,5,12,2063.22,200,5,0
28291,49,9,1606.96,1868,3,0
28292,105,13,1463.41,1447,2,0
28293,258,10,1551.04,3429,3,1
28294,78,19,2181.05,377,5,1
28295,20,14,2117.51,329,3,0
28296,73,13,320.96,2434,5,0
28297,74,14,1756.62,1014,2,0
28298,73,17,1278.27,469,2,0
28299,116,10,1252.76,2458,5,0
28300,6,15,2468.29,3268,5,0
28301,7,7,382.89,3402,3,0
28302,62,13,848.19,1329,3,0
28303,185,12,1805.4,29,1,0
28304,38,10,939.63,2015,5,1
28305,194,14,949.89,3039,4,1
28306,167,10,479.8,3301,4,1
28307,140,12,2015.38,1829,4,0
28308,145,13,1767.83,117,4,0
28309,138,7,686.6,3041,4,0
28310,103,14,2370.33,2600,5,0
28311,72,11,1546.4,1283,1,0
28312,2,10,1316.56,2346,4,0
28313,9,13,1573.65,2298,2,0
28314,9,3,379.01,2309,3,0
28315,2,14,985.17,1172,1,1
28316,8,13,1511.33,360,4,1
28317,152,12,351.89,2391,1,1
28318,66,13,1620.05,3496,2,1
28319,23,9,1068.09,1080,4,1
28320,95,11,1234.89,275,5,1
28321,41,14,2229.13,1466,3,1
28322,10,12,1698.13,2857,5,0
28323,130,11,1720.76,441,4,1
28324,25,15,1709.32,2281,5,0
28325,73,9,1012.96,1535,2,0
28326,21,9,994.94,529,1,1
28327,42,15,1884.12,3078,2,0
28328,102,7,769.51,1298,1,0
28329,11,16,2140.99,2300,4,1
28330,227,8,762.86,958,3,1
28331,5,9,1154.77,40,3,0
28332,46,13,1839.19,606,2,0
28333,149,12,2364.19,2501,2,0
28334,175,4,753.55,1305,1,1
28335,16,10,1002.72,3014,5,0
28336,10,9,969.45,3485,4,0
28337,78,9,1000.71,1267,1,0
28338,3,13,1146.11,1527,5,0
28339,40,9,923.74,2782,2,1
28340,96,9,1114.82,1794,5,0
28341,50,10,1725.8,1178,2,0
28342,13,13,2878.31,1322,3,1
28343,41,8,738.07,2621,1,0
28344,153,11,75.63,2979,5,0
28345,58,6,668.42,1178,2,0
28346,77,15,1903.5,1232,3,0
28347,25,14,1343.51,1815,1,0
28348,13,10,1328.95,1171,4,0
28349,18,10,880.01,771,3,0
28350,46,7,770.32,2061,4,1
28351,20,11,1461.81,3310,3,1
28352,47,9,1125.44,127,1,0
28353,74,10,724.2,1562,5,1
28354,80,11,1234.96,944,3,0
28355,11,9,842.22,3613,1,0
28356,84,8,1276.55,1786,2,0
28357,68,9,1425.3,1726,4,0
28358,1,12,2251.85,3131,5,0
28359,4,11,1187.58,1529,1,0
28360,63,9,1155.92,3457,5,0
28361,30,13,1739.89,2781,3,0
28362,10,12,2209.28,2362,4,0
28363,3,10,1828.5,1324,1,0
28364,11,13,1285.63,2287,3,0
28365,190,10,828.97,3540,5,0
28366,79,7,93.58,2298,1,0
28367,46,11,1382.5,375,2,0
28368,171,9,1250.4,2457,4,0
28369,58,11,1058.64,553,2,0
28370,78,13,1123.18,1296,1,1
28371,20,5,887.88,1519,2,0
28372,54,11,1127.94,963,2,0
28373,10,11,1342.91,2745,4,0
28374,32,6,1008.75,3294,3,0
28375,3,15,437.52,694,2,0
28376,15,6,1136.91,2946,4,0
28377,5,15,1300.2,3509,3,0
28378,30,15,1285.3,595,2,0
28379,112,10,1088.32,1258,5,0
28380,29,10,1655.12,1922,3,1
28381,107,9,1370.66,2942,2,0
28382,65,8,1095.46,2144,1,0
28383,43,12,1247.69,1692,2,0
28384,17,10,1662.01,2787,1,1
28385,154,7,604.24,2417,3,0
28386,4,13,2604.79,1536,4,0
28387,71,14,2289.07,3026,2,0
28388,59,10,1380.3,446,3,0
28389,35,10,592.0,339,2,0
28390,17,8,882.38,2286,1,1
28391,34,11,1709.09,632,1,0
28392,124,8,1047.82,1288,5,0
